state,district,location,latitude,longitude,date,groundwater_level_m_bgl,measurement
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2020-01-01,20.5,jan
Punjab,Ludhiana,Sudhar Chhapar,30.74028,75.67167,2020-05-20,27.1,pre
Punjab,Ludhiana,Ludhiana-1 Gohaur,30.86667,75.71806,2020-05-20,25.8,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2020-05-20,16.1,pre
Punjab,Ludhiana,Maloud Rashiana,30.66222,75.92361,2020-05-20,24.0,pre
Punjab,Ludhiana,Maloud Kishanpur,30.61917,75.9575,2020-05-20,27.5,pre
Punjab,Ludhiana,Maloud Bhikhi Khatron,30.7125,75.93333,2020-05-20,16.0,pre
Punjab,Ludhiana,Machhiwara Udonwal,30.96389,76.1625,2020-05-20,4.4,pre
Punjab,Ludhiana,Machhiwara Sherpur Bhet,30.935,76.30361,2020-05-20,5.6,pre
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2020-05-20,3.3,pre
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2020-05-20,14.2,pre
Punjab,Ludhiana,Machhiwara Nelokalan,30.85278,76.1175,2020-05-20,5.1,pre
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2020-05-20,12.5,pre
Punjab,Ludhiana,Machhiwara Hedon,30.82917,76.2625,2020-05-20,18.0,pre
Punjab,Ludhiana,Sidhwan Bet Talwandi,30.85028,75.59083,2020-05-20,20.5,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2020-05-20,18.1,pre
Punjab,Ludhiana,Machhiwara Hambowal,30.95278,76.24972,2020-05-20,5.9,pre
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2020-05-20,8.4,pre
Punjab,Ludhiana,Ludhiana-2 Punjeta,30.87278,76.0875,2020-05-20,9.8,pre
Punjab,Ludhiana,Ludhiana-2 Mangat,30.98056,75.9125,2020-05-20,12.0,pre
Punjab,Ludhiana,Ludhiana-2 Mangat,30.97861,75.91194,2020-05-20,11.7,pre
Punjab,Ludhiana,Ludhiana-2 Chaunta,30.96,76.05972,2020-05-20,5.2,pre
Punjab,Ludhiana,Ludhiana-1 Sanewal,30.83722,75.8375,2020-05-20,17.1,pre
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2020-05-20,5.7,pre
Punjab,Ludhiana,Ludhiana-1 Katanikalan,30.84917,76.08222,2020-05-20,9.1,pre
Punjab,Ludhiana,Khanna Kishangarh,30.73861,76.16111,2020-05-20,21.1,pre
Punjab,Ludhiana,Ludhiana-1 Alamgir,30.79417,75.85667,2020-05-20,22.3,pre
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2020-05-20,33.8,pre
Punjab,Ludhiana,Ludhiana City Kohara,30.84861,75.88861,2020-05-20,31.6,pre
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2020-05-20,13.0,pre
Punjab,Ludhiana,Pakhowal Mehmaingh Wala,30.74806,75.785,2020-05-20,25.9,pre
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2020-05-20,29.0,pre
Punjab,Ludhiana,Raikot Nurpur,30.69222,75.61278,2020-05-20,30.6,pre
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2020-05-20,19.5,pre
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2020-05-20,22.0,pre
Punjab,Ludhiana,Doraha Begowal,30.81667,76.05556,2020-05-20,9.7,pre
Punjab,Ludhiana,Doraha Bilaspur,30.75528,75.96083,2020-05-20,9.7,pre
Punjab,Ludhiana,Doraha Chankian,30.75833,76.02194,2020-05-20,8.5,pre
Punjab,Ludhiana,Doraha Payal,30.72556,76.06361,2020-05-20,17.4,pre
Punjab,Ludhiana,Jagraon Manoke,30.67972,75.45889,2020-05-20,32.9,pre
Punjab,Ludhiana,Jagraon Pabbian,30.79278,75.56139,2020-05-20,23.0,pre
Punjab,Ludhiana,Jagraon Pandori,30.79278,75.56139,2020-05-20,24.5,pre
Punjab,Ludhiana,Jagraon Roomi,30.72861,75.5125,2020-05-20,28.0,pre
Punjab,Ludhiana,Khanna Bharthala,30.56833,76.08056,2020-05-20,25.0,pre
Punjab,Ludhiana,Khanna Dinnamder,30.64694,76.06889,2020-05-20,23.0,pre
Punjab,Ludhiana,Ludhiana City Chattaringh Park,30.9,75.79167,2020-05-20,42.2,pre
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2020-05-20,23.6,pre
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2020-05-20,33.0,pre
Punjab,Ludhiana,Sudhar Rattewal,30.74889,75.67167,2020-05-20,27.1,pre
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2020-05-20,10.9,pre
Punjab,Ludhiana,Sidhwan Bet Lodhiwal,30.93194,75.41167,2020-05-20,14.2,pre
Punjab,Ludhiana,Sidhwan Bet Galibkalan,30.83528,75.40167,2020-05-20,27.1,pre
Punjab,Ludhiana,Sidhwan Bet Aliwal,30.94528,75.61278,2020-05-20,9.3,pre
Punjab,Ludhiana,Samrala Utlan,30.81944,76.19667,2020-05-20,9.3,pre
Punjab,Ludhiana,Samrala Sangatpura,30.80417,76.25833,2020-05-20,19.5,pre
Punjab,Ludhiana,Samrala Dodpur,30.7375,76.18333,2020-05-20,21.5,pre
Punjab,Ludhiana,Samrala Bhagwanpur,30.825,76.16111,2020-05-20,14.6,pre
Punjab,Ludhiana,Raikot Sajaywal,30.73028,75.53833,2020-05-20,30.0,pre
Punjab,Ludhiana,Raikot Raikot,30.64389,75.70278,2020-05-20,32.1,pre
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2020-05-20,23.9,pre
Punjab,Ludhiana,Khanna Manak Majra,30.70028,76.26472,2020-05-20,22.8,pre
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2021-01-01,11.0,jan
Punjab,Ludhiana,Samrala Utlan,30.81944,76.19667,2021-01-01,11.7,jan
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2021-01-01,7.4,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2021-01-01,16.1,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2021-01-01,17.7,jan
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2021-01-01,3.8,jan
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2021-01-01,12.6,jan
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2021-01-01,12.9,jan
Punjab,Ludhiana,Ludhiana-2 Punjeta,30.87278,76.0875,2021-01-01,10.2,jan
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2021-01-01,14.3,jan
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2021-01-01,34.9,jan
Punjab,Ludhiana,Ludhiana City Chattaringh Park,30.9,75.79167,2021-01-01,40.8,jan
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2021-01-01,24.2,jan
Punjab,Ludhiana,Doraha Begowal,30.81667,76.05556,2021-01-01,10.3,jan
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2021-01-01,20.1,jan
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2021-01-01,6.2,jan
Punjab,Ludhiana,Machhiwara Sherpur Bhet,30.935,76.30361,2021-05-20,8.5,pre
Punjab,Ludhiana,Pakhowal Mansuran,30.80833,75.75833,2021-05-20,25.4,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2021-05-20,16.3,pre
Punjab,Ludhiana,Maloud Kishanpur,30.61917,75.9575,2021-05-20,27.9,pre
Punjab,Ludhiana,Maloud Bhikhi Khatron,30.7125,75.93333,2021-05-20,16.1,pre
Punjab,Ludhiana,Machhiwara Udonwal,30.96389,76.1625,2021-05-20,4.8,pre
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2021-05-20,4.0,pre
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2021-05-20,9.3,pre
Punjab,Ludhiana,Machhiwara Machhiwara,30.91667,76.2,2021-05-20,10.7,pre
Punjab,Ludhiana,Machhiwara Hedon,30.82917,76.2625,2021-05-20,18.7,pre
Punjab,Ludhiana,Machhiwara Hambowal,30.95278,76.24972,2021-05-20,6.0,pre
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2021-05-20,13.6,pre
Punjab,Ludhiana,Pakhowal Mehmaingh Wala,30.74806,75.785,2021-05-20,25.2,pre
Punjab,Ludhiana,Ludhiana-2 Mangat,30.98056,75.9125,2021-05-20,11.8,pre
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2021-05-20,15.6,pre
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2021-05-20,24.4,pre
Punjab,Ludhiana,Samrala Bhagwanpur,30.825,76.16111,2021-05-20,15.3,pre
Punjab,Ludhiana,Raikot Kalsian,30.63333,75.67917,2021-05-20,32.7,pre
Punjab,Ludhiana,Sudhar Rattewal,30.74889,75.67167,2021-05-20,26.9,pre
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2021-05-20,30.3,pre
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2021-05-20,25.0,pre
Punjab,Ludhiana,Sudhar Chhapar,30.74028,75.67167,2021-05-20,26.3,pre
Punjab,Ludhiana,Sidhwan Bet Talwandi,30.85028,75.59083,2021-05-20,25.0,pre
Punjab,Ludhiana,Sidhwan Bet Lodhiwal,30.93194,75.41167,2021-05-20,13.9,pre
Punjab,Ludhiana,Sidhwan Bet Galibkalan,30.83528,75.40167,2021-05-20,27.7,pre
Punjab,Ludhiana,Sidhwan Bet Aliwal,30.94528,75.61278,2021-05-20,9.5,pre
Punjab,Ludhiana,Samrala Sangatpura,30.80417,76.25833,2021-05-20,19.8,pre
Punjab,Ludhiana,Samrala Mehduda,30.81167,76.08056,2021-05-20,14.0,pre
Punjab,Ludhiana,Samrala Dodpur,30.7375,76.18333,2021-05-20,23.6,pre
Punjab,Ludhiana,Ludhiana-2 Chaunta,30.96,76.05972,2021-05-20,6.1,pre
Punjab,Ludhiana,Raikot Sajaywal,30.73028,75.53833,2021-05-20,28.4,pre
Punjab,Ludhiana,Raikot Raikot,30.64389,75.70278,2021-05-20,32.9,pre
Punjab,Ludhiana,Raikot Nurpur,30.69222,75.61278,2021-05-20,31.7,pre
Punjab,Ludhiana,Raikot Bassian,30.65778,75.53889,2021-05-20,34.3,pre
Punjab,Ludhiana,Ludhiana-1 Sanewal,30.83722,75.8375,2021-05-20,17.7,pre
Punjab,Ludhiana,Khanna Dinnamder,30.64694,76.06889,2021-05-20,22.8,pre
Punjab,Ludhiana,Ludhiana-1 Katanikalan,30.84917,76.08222,2021-05-20,9.7,pre
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2021-05-20,6.0,pre
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2021-05-20,21.2,pre
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2021-05-20,20.5,pre
Punjab,Ludhiana,Doraha Bilaspur,30.75528,75.96083,2021-05-20,10.8,pre
Punjab,Ludhiana,Doraha Chankian,30.75833,76.02194,2021-05-20,9.3,pre
Punjab,Ludhiana,Doraha Payal,30.72556,76.06361,2021-05-20,14.0,pre
Punjab,Ludhiana,Jagraon Manoke,30.67972,75.45889,2021-05-20,33.5,pre
Punjab,Ludhiana,Jagraon Pabbian,30.79278,75.56139,2021-05-20,21.7,pre
Punjab,Ludhiana,Machhiwara Lelon Kalan,30.85278,76.12083,2021-05-20,5.3,pre
Punjab,Ludhiana,Jagraon Roomi,30.72861,75.5125,2021-05-20,29.2,pre
Punjab,Ludhiana,Khanna Bharthala,30.56833,76.08056,2021-05-20,24.8,pre
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2021-05-20,24.9,pre
Punjab,Ludhiana,Khanna Kishangarh,30.73861,76.16111,2021-05-20,21.2,pre
Punjab,Ludhiana,Khanna Manak Majra,30.70028,76.26472,2021-05-20,22.9,pre
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2021-05-20,35.8,pre
Punjab,Ludhiana,Ludhiana-1 Alamgir,30.79417,75.85667,2021-05-20,22.4,pre
Punjab,Ludhiana,Ludhiana-1 Gohaur,30.86667,75.71806,2021-05-20,25.1,pre
Punjab,Ludhiana,Jagraon Pandori,30.79278,75.56139,2021-05-20,23.3,pre
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2022-01-01,7.3,jan
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2022-01-01,21.5,jan
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2022-01-01,24.8,jan
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2022-01-01,34.7,jan
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2022-01-01,10.2,jan
Punjab,Ludhiana,Ludhiana-2 Mangat,30.97861,75.91194,2022-01-01,12.8,jan
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2022-01-01,12.6,jan
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2022-01-01,12.8,jan
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2022-01-01,14.9,jan
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2022-01-01,3.9,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2022-01-01,16.6,jan
Punjab,Ludhiana,Samrala Utlan,30.81944,76.19667,2022-01-01,10.6,jan
Punjab,Ludhiana,Ludhiana-2 Punjeta,30.87278,76.0875,2022-01-01,10.2,jan
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2022-01-01,11.7,jan
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2022-05-20,24.8,pre
Punjab,Ludhiana,Khanna Dinnamder,30.64694,76.06889,2022-05-20,23.0,pre
Punjab,Ludhiana,Khanna Bharthala,30.56833,76.08056,2022-05-20,24.7,pre
Punjab,Ludhiana,Jagraon Manoke,30.67972,75.45889,2022-05-20,34.3,pre
Punjab,Ludhiana,Jagraon Pandori,30.79278,75.56139,2022-05-20,23.2,pre
Punjab,Ludhiana,Jagraon Pabbian,30.79278,75.56139,2022-05-20,21.3,pre
Punjab,Ludhiana,Jagraon Kaonke Kalan,30.7625,75.42083,2022-05-20,32.1,pre
Punjab,Ludhiana,Jagraon Roomi,30.72861,75.5125,2022-05-20,30.1,pre
Punjab,Ludhiana,Khanna Kishangarh,30.73861,76.16111,2022-05-20,21.3,pre
Punjab,Ludhiana,Ludhiana-2 Mangat,30.97861,75.91194,2022-05-20,12.2,pre
Punjab,Ludhiana,Ludhiana City Kohara,30.84861,75.88861,2022-05-20,32.8,pre
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2022-05-20,36.0,pre
Punjab,Ludhiana,Ludhiana City Tandari Kallon,30.90833,75.85833,2022-05-20,39.1,pre
Punjab,Ludhiana,Ludhiana-1 Alamgir,30.79417,75.85667,2022-05-20,22.4,pre
Punjab,Ludhiana,Ludhiana-1 Gohaur,30.86667,75.71806,2022-05-20,25.8,pre
Punjab,Ludhiana,Ludhiana-1 Katanikalan,30.84917,76.08222,2022-05-20,9.9,pre
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2022-05-20,7.7,pre
Punjab,Ludhiana,Ludhiana-1 Sanewal,30.83722,75.8375,2022-05-20,18.1,pre
Punjab,Ludhiana,Ludhiana-2 Chaunta,30.96,76.05972,2022-05-20,6.3,pre
Punjab,Ludhiana,Doraha Payal,30.72556,76.06361,2022-05-20,14.2,pre
Punjab,Ludhiana,Ludhiana-2 Mangat,30.98056,75.9125,2022-05-20,12.4,pre
Punjab,Ludhiana,Khanna Manak Majra,30.70028,76.26472,2022-05-20,23.0,pre
Punjab,Ludhiana,Doraha Chankian,30.75833,76.02194,2022-05-20,9.2,pre
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2022-05-20,8.0,pre
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2022-05-20,21.0,pre
Punjab,Ludhiana,Raikot Nurpur,30.69222,75.61278,2022-05-20,32.3,pre
Punjab,Ludhiana,Raikot Raikot,30.64389,75.70278,2022-05-20,34.1,pre
Punjab,Ludhiana,Raikot Sajaywal,30.73028,75.53833,2022-05-20,29.8,pre
Punjab,Ludhiana,Samrala Bhagwanpur,30.825,76.16111,2022-05-20,16.1,pre
Punjab,Ludhiana,Samrala Dodpur,30.7375,76.18333,2022-05-20,21.9,pre
Punjab,Ludhiana,Samrala Mehduda,30.81167,76.08056,2022-05-20,13.8,pre
Punjab,Ludhiana,Samrala Sangatpura,30.80417,76.25833,2022-05-20,20.0,pre
Punjab,Ludhiana,Sidhwan Bet Aliwal,30.94528,75.61278,2022-05-20,8.7,pre
Punjab,Ludhiana,Sidhwan Bet Galibkalan,30.83528,75.40167,2022-05-20,28.2,pre
Punjab,Ludhiana,Sidhwan Bet Lodhiwal,30.93194,75.41167,2022-05-20,14.2,pre
Punjab,Ludhiana,Sidhwan Bet Talwandi,30.85028,75.59083,2022-05-20,21.8,pre
Punjab,Ludhiana,Sudhar Chhapar,30.74028,75.67167,2022-05-20,26.8,pre
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2022-05-20,25.0,pre
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2022-05-20,31.6,pre
Punjab,Ludhiana,Sudhar Rattewal,30.74889,75.67167,2022-05-20,27.1,pre
Punjab,Ludhiana,Raikot Kalsian,30.63333,75.67917,2022-05-20,33.4,pre
Punjab,Ludhiana,Raikot Bassian,30.65778,75.53889,2022-05-20,35.3,pre
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2022-05-20,30.8,pre
Punjab,Ludhiana,Pakhowal Mehmaingh Wala,30.74806,75.785,2022-05-20,25.2,pre
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2022-05-20,20.4,pre
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2022-05-20,9.5,pre
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2022-05-20,13.2,pre
Punjab,Ludhiana,Machhiwara Hambowal,30.95278,76.24972,2022-05-20,5.9,pre
Punjab,Ludhiana,Machhiwara Hedon,30.82917,76.2625,2022-05-20,19.1,pre
Punjab,Ludhiana,Machhiwara Machhiwara,30.91667,76.2,2022-05-20,9.9,pre
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2022-05-20,13.5,pre
Punjab,Ludhiana,Doraha Bilaspur,30.75528,75.96083,2022-05-20,10.8,pre
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2022-05-20,15.1,pre
Punjab,Ludhiana,Machhiwara Sherpur Bhet,30.935,76.30361,2022-05-20,4.6,pre
Punjab,Ludhiana,Machhiwara Udonwal,30.96389,76.1625,2022-05-20,4.8,pre
Punjab,Ludhiana,Maloud Bhikhi Khatron,30.7125,75.93333,2022-05-20,16.3,pre
Punjab,Ludhiana,Maloud Kishanpur,30.61917,75.9575,2022-05-20,28.5,pre
Punjab,Ludhiana,Maloud Rashiana,30.66222,75.92361,2022-05-20,24.6,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2022-05-20,16.9,pre
Punjab,Ludhiana,Pakhowal Mansuran,30.80833,75.75833,2022-05-20,25.3,pre
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2022-05-20,3.9,pre
Punjab,Ludhiana,Machhiwara Lelon Kalan,30.85278,76.12083,2022-05-20,6.3,pre
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2023-01-01,20.7,jan
Punjab,Ludhiana,Samrala Utlan,30.81944,76.19667,2023-01-01,9.9,jan
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2023-01-01,13.4,jan
Punjab,Ludhiana,Doraha Begowal,30.81667,76.05556,2023-01-01,10.2,jan
Punjab,Ludhiana,Jagraon Jagraon,30.775,75.47083,2023-01-01,26.4,jan
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2023-01-01,24.9,jan
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2023-01-01,10.4,jan
Punjab,Ludhiana,Ludhiana-2 Mangat,30.97861,75.91194,2023-01-01,11.7,jan
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2023-01-01,31.0,jan
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2023-01-01,12.7,jan
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2023-01-01,12.3,jan
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2023-01-01,13.8,jan
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2023-01-01,3.8,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2023-01-01,16.8,jan
Punjab,Ludhiana,Ludhiana-2 Punjeta,30.87278,76.0875,2023-01-01,10.3,jan
Punjab,Ludhiana,Ludhiana-2 Mangat,30.97861,75.91194,2023-05-20,12.2,pre
Punjab,Ludhiana,Ludhiana-1 Katanikalan,30.84917,76.08222,2023-05-20,9.7,pre
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2023-05-20,11.5,pre
Punjab,Ludhiana,Ludhiana-1 Sanewal,30.83722,75.8375,2023-05-20,17.9,pre
Punjab,Ludhiana,Ludhiana-2 Chaunta,30.96,76.05972,2023-05-20,7.4,pre
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2023-05-20,9.4,pre
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2023-05-20,15.5,pre
Punjab,Ludhiana,Machhiwara Hedon,30.82917,76.2625,2023-05-20,18.8,pre
Punjab,Ludhiana,Machhiwara Manewal,30.93528,76.16306,2023-05-20,3.7,pre
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2023-05-20,13.5,pre
Punjab,Ludhiana,Machhiwara Nelokalan,30.85278,76.1175,2023-05-20,5.4,pre
Punjab,Ludhiana,Ludhiana-1 Alamgir,30.79417,75.85667,2023-05-20,23.1,pre
Punjab,Ludhiana,Machhiwara Hambowal,30.95278,76.24972,2023-05-20,5.8,pre
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2023-05-20,31.7,pre
Punjab,Ludhiana,Jagraon Roomi,30.72861,75.5125,2023-05-20,30.4,pre
Punjab,Ludhiana,Khanna Manak Majra,30.70028,76.26472,2023-05-20,23.0,pre
Punjab,Ludhiana,Khanna Kishangarh,30.73861,76.16111,2023-05-20,21.3,pre
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2023-05-20,25.2,pre
Punjab,Ludhiana,Khanna Dinnamder,30.64694,76.06889,2023-05-20,23.3,pre
Punjab,Ludhiana,Khanna Bharthala,30.56833,76.08056,2023-05-20,25.2,pre
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2023-05-20,4.1,pre
Punjab,Ludhiana,Jagraon Rasulpur,30.69583,75.39083,2023-05-20,33.8,pre
Punjab,Ludhiana,Jagraon Pandori,30.79278,75.56139,2023-05-20,23.9,pre
Punjab,Ludhiana,Jagraon Pabbian,30.79278,75.56139,2023-05-20,22.7,pre
Punjab,Ludhiana,Jagraon Jagraon,30.775,75.47083,2023-05-20,27.9,pre
Punjab,Ludhiana,Doraha Payal,30.72556,76.06361,2023-05-20,14.3,pre
Punjab,Ludhiana,Doraha Bilaspur,30.75528,75.96083,2023-05-20,10.7,pre
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2023-05-20,21.5,pre
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2023-05-20,7.8,pre
Punjab,Ludhiana,Ludhiana City Kohara,30.84861,75.88861,2023-05-20,33.0,pre
Punjab,Ludhiana,Machhiwara Sherpur Bhet,30.935,76.30361,2023-05-20,4.4,pre
Punjab,Ludhiana,Doraha Chankian,30.75833,76.02194,2023-05-20,9.4,pre
Punjab,Ludhiana,Maloud Bhikhi Khatron,30.7125,75.93333,2023-05-20,16.5,pre
Punjab,Ludhiana,Machhiwara Udonwal,30.96389,76.1625,2023-05-20,5.6,pre
Punjab,Ludhiana,Sudhar Rattewal,30.74889,75.67167,2023-05-20,28.1,pre
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2023-05-20,32.5,pre
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2023-05-20,25.5,pre
Punjab,Ludhiana,Sudhar Chhapar,30.74028,75.67167,2023-05-20,27.4,pre
Punjab,Ludhiana,Sidhwan Bet Talwandi,30.85028,75.59083,2023-05-20,23.4,pre
Punjab,Ludhiana,Sidhwan Bet Lodhiwal,30.93194,75.41167,2023-05-20,14.4,pre
Punjab,Ludhiana,Sidhwan Bet Aliwal,30.94528,75.61278,2023-05-20,9.2,pre
Punjab,Ludhiana,Samrala Utlan,30.81944,76.19667,2023-05-20,11.0,pre
Punjab,Ludhiana,Sidhwan Bet Galibkalan,30.83528,75.40167,2023-05-20,28.5,pre
Punjab,Ludhiana,Samrala Dodpur,30.7375,76.18333,2023-05-20,21.5,pre
Punjab,Ludhiana,Samrala Bhagwanpur,30.825,76.16111,2023-05-20,15.6,pre
Punjab,Ludhiana,Raikot Raikot,30.64389,75.70278,2023-05-20,35.4,pre
Punjab,Ludhiana,Raikot Nurpur,30.69222,75.61278,2023-05-20,33.2,pre
Punjab,Ludhiana,Raikot Kalsian,30.63333,75.67917,2023-05-20,34.6,pre
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2023-05-20,31.1,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2023-05-20,17.4,pre
Punjab,Ludhiana,Maloud Kishanpur,30.61917,75.9575,2023-05-20,25.7,pre
Punjab,Ludhiana,Samrala Sangatpura,30.80417,76.25833,2023-05-20,19.8,pre
Punjab,Ludhiana,Machhiwara Manewal,30.93528,76.16306,2024-01-01,4.6,jan
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2024-01-01,11.9,jan
Punjab,Ludhiana,Samrala Utlan,30.81944,76.19667,2024-01-01,11.4,jan
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2024-01-01,2.6,jan
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2024-01-01,36.4,jan
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2024-01-01,15.5,jan
Punjab,Ludhiana,Jagraon Rasulpur,30.69583,75.39083,2024-01-01,35.6,jan
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2024-01-01,21.8,jan
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2024-01-01,7.4,jan
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2024-01-01,26.1,jan
Punjab,Ludhiana,Machhiwara Hambowal,30.95278,76.24972,2024-05-10,5.7,pre
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2024-05-10,9.6,pre
Punjab,Ludhiana,Ludhiana-2 Mangat,30.98056,75.9125,2024-05-10,11.9,pre
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2024-05-10,8.2,pre
Punjab,Ludhiana,Ludhiana-2 Chaunta,30.96,76.05972,2024-05-10,7.2,pre
